legacy_word,legacy_row_count,legacy_rows,oewn_pos,oewn_sense_count,lexical_evidence_score,ecdict_word,ecdict_match_type,ecdict_tags_audit_only,ecdict_gk_tag,bnc_rank,contemporary_rank,bnc_points,contemporary_points,cross_corpus_bonus,relevance_score,frequency_profile,form_review_flags,recommendation,reason
boating,1,459,n,1,3,boating,exact,gk,yes,21636,15104,1,2,1,4,moderate_frequency,possible_participle_or_gerund,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核；另有词形复核标记
bookcase,1,467,n,1,3,bookcase,exact,gk ielts,yes,15277,12527,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
bookmark,1,468,n,1,3,bookmark,exact,gk,yes,27606,20965,1,1,1,3,limited_frequency,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
bookshelf,1,469,n,1,3,bookshelf,exact,gk ielts,yes,22136,11170,1,2,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
bookstore,1,471,n,1,3,bookstore,exact,gk,yes,33117,6186,1,3,1,5,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
boom,1,472,n|v,10,3,boom,exact,gk ky toefl ielts gre,yes,3920,3171,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
booth,1,474,n,3,3,booth,exact,gk cet4 cet6 ky ielts,yes,9834,4300,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
botany,1,483,n,2,3,botany,exact,gk toefl gre,yes,15909,20491,2,1,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
boycott,1,496,n|v,2,3,boycott,exact,gk cet6 ky toefl ielts gre,yes,9191,8514,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
brake,1,498,n|v,7,3,brake,exact,gk cet4 ky ielts gre,yes,5290,4693,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
brand,1,500,n|v,10,3,brand,exact,gk cet4 cet6 ky ielts gre,yes,3387,2570,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
bravery,1,502,n,2,3,bravery,exact,gk,yes,11705,12303,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
breakthrough,1,507,n,3,3,breakthrough,exact,gk ielts,yes,6455,5308,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
breathless,1,511,a,3,3,breathless,exact,gk toefl,yes,8961,10896,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
brewery,1,512,n,1,3,brewery,exact,gk,yes,5781,15159,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
broken,1,528,a,13,3,broken,exact,gk cet4,yes,2747,2694,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
broom,1,529,n|v,5,3,broom,exact,gk cet4 cet6 ky,yes,9809,9418,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
brotherhood,1,531,n,4,3,brotherhood,exact,gk,yes,11836,13702,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
brunch,1,533,n|v,2,3,brunch,exact,gk,yes,36288,13712,1,2,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
bucket,1,535,n|v,4,3,bucket,exact,gk cet4 cet6 ky ielts gre,yes,4494,4812,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
bun,1,542,n,1,3,bun,exact,gk,yes,8944,8967,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
bungalow,1,544,n,1,3,bungalow,exact,gk ielts,yes,6535,10710,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
burden,1,545,n|v,6,3,burden,exact,gk cet4 cet6 ky toefl,yes,2696,2665,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
bureaucratic,1,546,a,1,3,bureaucratic,exact,gk,yes,6084,6447,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
burglar,1,547,n,1,3,burglar,exact,gk cet6 ky toefl ielts,yes,7271,11050,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
burial,1,548,n,2,3,burial,exact,gk cet6 toefl ielts gre,yes,5406,6234,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
burst,1,550,n|v,12,3,burst,exact,gk cet4 cet6 ky toefl,yes,3011,3560,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
bush,1,554,a|n|v,6,3,bush,exact,gk cet4 ky toefl,yes,2801,34013,4,1,1,6,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
businessman,1,556,n,1,3,businessman,exact,gk,yes,3547,3840,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
businesswoman,1,557,n,1,3,businesswoman,exact,gk,yes,23054,19286,1,2,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
butterfly,1,562,n|v,5,3,butterfly,exact,zk gk cet4 ky toefl ielts,yes,5314,4923,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
cab,1,568,n|v,4,3,cab,exact,gk ky toefl ielts,yes,4014,4220,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
caption,1,597,n|v,4,3,caption,exact,gk ielts gre,yes,10185,9117,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
carpenter,1,605,n|v,2,3,carpenter,exact,gk cet4 cet6 ky toefl ielts gre,yes,9552,8059,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
carriage,1,607,n,5,3,carriage,exact,gk cet4 cet6 ky toefl,yes,3104,6534,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
carrier,1,608,n,11,3,carrier,exact,gk cet4 cet6 ky ielts,yes,3636,3271,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
cassette,1,615,n,1,3,cassette,exact,cet4 cet6 ky toefl ielts,no,5251,8210,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
casual,1,618,a,9,3,casual,exact,gk cet4 cet6 ky toefl ielts gre,yes,3781,3955,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
catalogue,1,620,n|v,4,3,catalogue,exact,gk cet6 ielts,yes,2710,6793,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
catastrophe,1,621,n,3,3,catastrophe,exact,gk cet6 ky toefl ielts gre,yes,8422,6648,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
cater,1,624,v,2,3,cater,exact,gk cet6 ky toefl ielts gre,yes,3809,6945,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
cathedral,1,626,a|n,3,3,cathedral,exact,gk cet4 cet6 ky toefl ielts gre,yes,2894,7382,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
catholic,1,625,a,1,3,catholic,exact,gk cet6 ky toefl ielts gre,yes,2595,1757,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
caution,1,629,n|v,5,3,caution,exact,gk cet6 ky toefl ielts,yes,4721,5286,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
cautious,1,630,a|n,3,3,cautious,exact,gk cet4 cet6 ky toefl ielts,yes,5239,5231,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
celebration,1,636,n,3,3,celebration,exact,gk,yes,3379,2996,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
cellar,1,638,n,3,3,cellar,exact,gk cet4 cet6 ky toefl ielts gre,yes,6029,7671,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
centigrade,1,640,a,1,3,centigrade,exact,gk cet4 cet6 ky toefl gre,yes,27004,,1,0,0,1,single_corpus_only,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
ceremony,1,645,n,3,3,ceremony,exact,gk cet4 cet6 ky toefl ielts gre,yes,3313,2670,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
challenging,1,656,a,3,3,challenging,exact,gk ielts,yes,7647,4981,3,4,1,8,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
changeable,1,659,a,4,3,changeable,exact,gk,yes,20685,21649,1,1,1,3,limited_frequency,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
chant,1,662,n|v,3,3,chant,exact,zk gk ielts gre,yes,8567,6880,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
cheerful,1,676,a,2,3,cheerful,exact,gk cet4 cet6 ielts,yes,5041,7309,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
cheque,1,683,n|v,2,3,cheque,exact,gk cet4 cet6 ky,yes,2753,31750,4,1,1,6,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
chick,1,687,n,2,3,chick,exact,gk,yes,8245,7269,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
childhood,1,691,n,2,3,childhood,exact,gk cet4 ky,yes,2746,2107,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
chimney,1,692,n,2,3,chimney,exact,gk cet4 cet6 ky,yes,5724,8321,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
choir,1,698,n|v,4,3,choir,exact,gk ielts gre,yes,5092,5331,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
cigar,1,709,n,1,3,cigar,exact,gk cet6 ky,yes,7267,5696,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
circulate,1,714,v,6,3,circulate,exact,gk cet4 cet6 ky toefl ielts gre,yes,4483,5888,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
classical,1,726,a|n,8,3,classical,exact,gk cet4 cet6 ky ielts,yes,2562,3489,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
classify,1,727,v,3,3,classify,exact,gk cet4 cet6 ky toefl ielts gre,yes,4168,4515,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
claw,1,730,n|v,8,3,claw,exact,gk cet4 cet6 ky toefl,yes,8058,6934,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
cleaner,1,733,n,3,3,cleaner,exact,gk ielts,yes,5033,6567,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
clearly,1,735,r,4,3,clearly,exact,gk cet4,yes,650,846,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
clothing,1,747,n,1,3,clothing,exact,gk cet4 ky toefl ielts,yes,3372,2650,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
clumsy,1,751,a,4,3,clumsy,exact,gk cet4 cet6 ky toefl ielts gre,yes,8653,9209,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
cock,1,756,n|v,8,3,cock,exact,gk cet4 cet6 ky,yes,7962,8484,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
cocoa,1,757,n,2,3,cocoa,exact,gk,yes,8892,8963,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
