legacy_word,legacy_row_count,legacy_rows,oewn_pos,oewn_sense_count,lexical_evidence_score,ecdict_word,ecdict_match_type,ecdict_tags_audit_only,ecdict_gk_tag,bnc_rank,contemporary_rank,bnc_points,contemporary_points,cross_corpus_bonus,relevance_score,frequency_profile,form_review_flags,recommendation,reason
publicly,1,2626,r,2,3,publicly,exact,gk,yes,4133,3027,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pulse,1,2629,n|v,7,3,pulse,exact,gk cet4 cet6 ky toefl gre,yes,4379,4331,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pump,1,2630,n|v,11,3,pump,exact,gk cet4 cet6 ky toefl ielts,yes,4317,3444,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
punishment,1,2635,n,1,3,punishment,exact,gk cet4 cet6,yes,3031,3110,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
puzzle,1,2644,n|v,4,3,puzzle,exact,gk cet4 cet6 ky toefl ielts,yes,6964,4255,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
puzzled,1,2645,a,1,2,puzzled,exact,gk,yes,5694,7319,3,3,1,7,strong_in_both_corpora,possible_participle_or_adjective,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
pyramid,1,2646,n|v,6,3,pyramid,exact,gk ky toefl,yes,7071,6129,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
questionnaire,1,2655,n,1,3,questionnaire,exact,gk cet6 ky toefl ielts,yes,4043,3606,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
queue,1,2656,n|v,4,3,queue,exact,gk cet4 cet6 ky gre,yes,4960,15489,4,2,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
quiz,1,2662,n|v,2,3,quiz,exact,gk cet4 cet6 ky,yes,9113,8784,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
radioactive,1,2668,a,1,3,radioactive,exact,gk cet4 cet6 ky,yes,6732,7890,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rag,1,2670,n|v,11,3,rag,exact,gk cet4 cet6 ky gre,yes,5984,6662,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rail,1,2671,n|v,15,3,rail,exact,gk cet4 cet6 ky toefl ielts gre,yes,1961,3373,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rat,1,2684,n|v,11,3,rat,exact,zk gk cet4 cet6 ky toefl ielts,yes,3139,3558,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
razor,1,2690,n|v,2,3,razor,exact,gk cet4 cet6 ky gre,yes,8610,7444,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
reading,1,2694,n,7,3,reading,exact,gk cet4 cet6 ky ielts,yes,1701,1581,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
reasonable,1,2701,a,3,3,reasonable,exact,gk cet4 cet6 ky ielts,yes,1549,2510,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rebuild,1,2702,v,1,3,rebuild,exact,gk toefl,yes,4709,3790,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
receiver,1,2705,n,6,3,receiver,exact,gk cet4 cet6 toefl,yes,3543,3401,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
recent,1,2706,a,2,3,recent,exact,zk gk cet4 cet6 ky toefl,yes,630,567,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
reception,1,2707,n,5,3,reception,exact,gk cet4 cet6 ky toefl ielts,yes,2928,3944,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
recorder,1,2716,n,4,3,recorder,exact,zk gk cet4 cet6 ky ielts,yes,4975,6015,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
referee,1,2725,n|v,5,3,referee,exact,gk cet6 ky ielts gre,yes,4635,8516,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
refusal,1,2732,n,2,3,refusal,exact,gk cet4 cet6 ky ielts,yes,3562,5933,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
regulation,1,2740,a|n,7,3,regulation,exact,gk cet4 cet6 ky toefl ielts,yes,1400,1675,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
relation,1,2743,n,6,3,relation,exact,zk gk cet4 cet6 ky,yes,719,1118,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
religion,1,2751,n,2,3,religion,exact,gk cet4 cet6 ky toefl ielts gre,yes,1819,1383,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
religious,1,2752,a|n,5,3,religious,exact,gk cet4 cet6 ky toefl,yes,1444,884,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
remark,1,2755,n|v,4,3,remark,exact,gk cet4 cet6 ky toefl ielts,yes,2581,3389,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
reporter,1,2767,n,1,3,reporter,exact,gk cet4 cet6 ky,yes,3671,1286,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
requirement,1,2774,n,3,3,requirement,exact,gk cet4 cet6 ky toefl ielts,yes,1078,1885,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
resemble,1,2777,v,1,3,resemble,exact,gk cet4 cet6 ky toefl ielts,yes,3822,3058,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
reservation,1,2778,n,7,3,reservation,exact,gk cet4 cet6 ky ielts,yes,4139,3046,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
resist,1,2781,v,6,3,resist,exact,gk cet4 cet6 ky toefl,yes,2415,2470,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
restriction,1,2788,n,3,3,restriction,exact,gk cet4 cet6 toefl,yes,2226,3127,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
revision,1,2796,n,3,3,revision,exact,gk cet6 toefl ielts,yes,4579,5994,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
revolution,1,2797,n,3,3,revolution,exact,gk cet4 cet6 ky toefl,yes,1858,2753,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rewrite,1,2800,n|v,3,3,rewrite,exact,gk,yes,9748,7628,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rid,1,2804,v,1,3,rid,exact,gk cet4 cet6 ky toefl,yes,2872,3041,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ridiculous,1,2806,a,3,3,ridiculous,exact,gk cet4 cet6 ky toefl ielts,yes,3632,4043,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rob,1,2821,v,2,3,rob,exact,gk cet4 cet6 ky,yes,5202,5071,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
roller,1,2827,n,7,3,roller,exact,gk cet4 cet6,yes,6996,6161,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rot,1,2835,n|v,5,3,rot,exact,gk cet4 cet6 ky toefl ielts,yes,9578,9603,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rough,1,2836,a|n|r|v,18,3,rough,exact,gk cet4 cet6 ky toefl ielts,yes,2422,2627,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
runner,1,2850,n,10,3,runner,exact,gk cet4 cet6,yes,4368,4214,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
running,1,2851,a|n,11,3,running,exact,gk,yes,3269,3252,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
sacred,1,2855,a,5,3,sacred,exact,gk cet4 cet6 ky toefl ielts gre,yes,4692,3338,4,4,1,9,strong_in_both_corpora,possible_participle_or_adjective,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
sacrifice,1,2856,n|v,9,3,sacrifice,exact,gk cet4 cet6 ky ielts gre,yes,5282,4068,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sadness,1,2858,n,3,3,sadness,exact,gk cet4 cet6,yes,6372,5506,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sailor,1,2863,n,3,3,sailor,exact,gk cet4 cet6 ky,yes,5054,5030,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sauce,1,2880,n|v,4,3,sauce,exact,gk cet4 cet6 ky ielts,yes,4226,2289,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
scan,1,2887,n|v,9,3,scan,exact,gk cet4 cet6 ky toefl ielts gre,yes,5003,4031,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
scar,1,2888,n|v,3,3,scar,exact,gk cet4 cet6 ky toefl ielts gre,yes,7022,5026,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
scenery,1,2892,n,2,3,scenery,exact,gk cet4 cet6 ky toefl ielts,yes,6478,8152,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
scholar,1,2896,n,3,3,scholar,exact,gk cet4 cet6 ky toefl,yes,3858,2101,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
scratch,1,2910,n|v,17,3,scratch,exact,gk cet4 cet6 ky toefl ielts,yes,5023,4644,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
seal,1,2916,n|v,14,3,seal,exact,gk cet4 cet6 ky toefl ielts,yes,4259,4021,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
self,1,2940,a|n,3,3,self,exact,gk cet4 cet6 ky,yes,2286,2162,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
selfish,1,2941,a,1,3,selfish,exact,gk cet4 cet6 ky toefl,yes,6992,7386,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
separately,1,2951,r,1,2,separately,exact,gk cet4 cet6 toefl,yes,3772,5463,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
separation,1,2952,n,9,3,separation,exact,gk cet4 cet6,yes,3669,3704,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
settlement,1,2962,n,7,3,settlement,exact,gk cet4 cet6 ky ielts,yes,1600,2167,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
settler,1,2963,n,3,3,settler,exact,gk,yes,8005,5489,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sharpen,1,2984,v,8,3,sharpen,exact,gk cet4 cet6 toefl,yes,7542,8298,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
shooting,1,3001,n,2,2,shooting,exact,gk,yes,4728,2822,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
shopping,1,3005,n,2,3,shopping,exact,gk cet4 cet6 ielts,yes,2763,2713,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
shortcoming,1,3008,n,1,3,shortcoming,exact,gk cet4 cet6 ky,yes,8552,8140,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
shortly,1,3009,r,5,3,shortly,exact,gk cet4 cet6 ky,yes,2278,2853,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
shot,1,3012,a|n,19,3,shot,exact,gk cet4 cet6 ky toefl,yes,1836,1053,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
shrink,1,3019,n|v,6,3,shrink,exact,gk cet4 cet6 ky toefl ielts gre,yes,5528,4474,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
shuttle,1,3021,n|v,4,3,shuttle,exact,gk cet4 cet6 ky toefl ielts gre,yes,8928,3810,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sickness,1,3024,n,3,3,sickness,exact,gk cet4 cet6 toefl ielts,yes,4951,7417,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sideways,1,3028,a|r,5,3,sideways,exact,gk cet4 cet6 ky toefl,yes,6581,7384,3,3,1,7,strong_in_both_corpora,possible_plural_or_third_person,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
sigh,1,3029,n|v,4,3,sigh,exact,gk cet4 cet6 ky toefl ielts,yes,3085,3349,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
signature,1,3034,n,5,3,signature,exact,gk cet4 cet6 ky toefl ielts gre,yes,4275,3773,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
significance,1,3035,n,3,3,significance,exact,gk cet4 cet6 ky toefl,yes,1922,2937,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
simplify,1,3044,v,1,3,simplify,exact,gk cet4 cet6 ky ielts,yes,7074,8483,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
simply,1,3045,r,4,3,simply,exact,gk,yes,568,583,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
singer,1,3049,n,1,3,singer,exact,gk cet4 cet6,yes,3552,2823,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
skilled,1,3068,a,1,3,skilled,exact,gk cet4 cet6 ky,yes,3807,4903,4,4,1,9,strong_in_both_corpora,possible_participle_or_adjective,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
slave,1,3077,n|v,4,3,slave,exact,gk cet4 cet6 ky toefl,yes,3948,2727,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
slavery,1,3078,n,3,3,slavery,exact,gk cet4 cet6,yes,8927,4574,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sleeve,1,3082,n,2,3,sleeve,exact,gk cet4 cet6 ky,yes,4169,4567,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
slight,1,3085,a|n|v,5,3,slight,exact,gk cet4 cet6 ky toefl ielts gre,yes,2237,2982,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
smoker,1,3097,n,3,3,smoker,exact,gk,yes,7138,6646,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
smoking,1,3098,a|n,3,3,smoking,exact,gk ielts,yes,5035,4956,3,4,1,8,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
snatch,1,3103,n|v,8,3,snatch,exact,gk cet6 ky ielts gre,yes,5049,6071,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sniff,1,3106,n|v,3,3,sniff,exact,gk cet6 ky toefl,yes,5455,5870,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
soap,1,3112,n|v,4,3,soap,exact,zk gk cet4 cet6 ky toefl,yes,4288,4344,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sob,1,3113,n|v,2,3,sob,exact,gk cet4 cet6 ky,yes,8177,7230,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
socialism,1,3116,n,2,3,socialism,exact,gk cet4 cet6 ky,yes,4039,7238,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
socket,1,3120,n,3,3,socket,exact,gk,yes,5776,8195,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
southeast,1,3148,a|n|r,6,3,southeast,exact,gk cet4 cet6 ky,yes,10728,3708,2,4,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
southwest,1,3150,a|n|r,6,3,southwest,exact,gk cet4 cet6 ky,yes,15280,3564,2,4,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
spear,1,3163,n|v,4,3,spear,exact,gk cet4 cet6 ky gre,yes,8899,8310,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
spelling,1,3170,n,1,3,spelling,exact,gk cet4 cet6 ky,yes,5779,7907,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
spin,1,3172,n|v,13,3,spin,exact,gk cet4 cet6 ky toefl ielts gre,yes,3841,2644,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
spiritual,1,3174,a|n,5,3,spiritual,exact,gk cet4 cet6 ky toefl ielts gre,yes,3233,2096,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
spit,1,3175,n|v,8,3,spit,exact,gk cet4 cet6 ky ielts,yes,5395,4932,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
split,1,3177,a|n|v,17,3,split,exact,gk cet4 cet6 ky toefl ielts gre,yes,2573,2910,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
spokesman,1,3179,n,1,3,spokesman,exact,cet6 ky ielts,no,2144,2723,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
spray,1,3185,n|v,9,3,spray,exact,gk cet4 cet6 ky toefl ielts,yes,5640,4417,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
squeeze,1,3190,n|v,17,3,squeeze,exact,gk cet4 cet6 ky toefl ielts gre,yes,3390,2891,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
stable,1,3193,a|n|v,7,3,stable,exact,gk cet4 cet6 ky toefl,yes,2637,2903,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
stain,1,3197,n|v,9,3,stain,exact,gk cet4 cet6 ky toefl ielts gre,yes,5778,6708,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
starvation,1,3208,n,2,3,starvation,exact,gk cet4 toefl,yes,8598,9590,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
statement,1,3212,n,7,3,statement,exact,gk cet4 cet6 ky ielts,yes,717,921,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
statistics,1,3214,n,1,3,statistics,exact,gk cet4 cet6 ky toefl ielts,yes,2602,2709,4,4,1,9,strong_in_both_corpora,possible_plural_or_third_person,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
status,1,3216,n,2,3,status,exact,gk cet4 cet6 ky toefl ielts gre,yes,1137,1215,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
steady,1,3218,a|n|r|v,10,3,steady,exact,gk cet4 cet6 ky toefl ielts,yes,2922,2914,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
steep,1,3223,a|n|v,6,3,steep,exact,gk cet4 cet6 ky toefl ielts gre,yes,3793,3973,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
steward,1,3226,n,5,3,steward,exact,gk cet4 cet6 ky ielts,yes,4750,10595,4,2,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
stocking,1,3230,n,2,3,stocking,exact,gk cet4 cet6 ky,yes,6503,8355,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
storage,1,3236,n,6,3,storage,exact,gk cet4 cet6 ky toefl ielts,yes,2703,2941,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
stove,1,3241,n,2,3,stove,exact,gk cet4 cet6 ky toefl,yes,6609,4388,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
straw,1,3247,a|n|v,7,3,straw,exact,gk cet4 cet6 ky,yes,4301,4730,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
stubborn,1,3260,a,2,3,stubborn,exact,gk cet6 ky toefl ielts gre,yes,9547,7548,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
substitute,1,3270,a|n|v,9,3,substitute,exact,gk cet4 cet6 ky toefl ielts gre,yes,4548,5613,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
suck,1,3276,n|v,8,3,suck,exact,gk cet4 cet6 ky ielts,yes,4142,3618,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
