record_id,word,dataset_layer,parts_of_speech,pos_evidence_source,pos_status
release-word-0336,boring,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-0337,born,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-0338,borrow,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-0339,boss,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0340,botanical,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-0341,both,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-0342,bother,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0343,bottle,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0344,bottom,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0345,bounce,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0346,bound,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0347,boundary,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0348,bow,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0349,bowl,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0350,bowling,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0351,box,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0352,boxing,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0353,boy,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0354,brain,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0355,branch,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0356,brave,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0357,bread,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0358,break,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0359,breakfast,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0360,breast,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0361,breath,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0362,breathe,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-0363,brick,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0364,bride,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0365,bridegroom,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0366,bridge,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0367,brief,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0368,bright,curriculum,adjective|adverb,Open English WordNet 2025,pos_evidence_ready
release-word-0369,brilliant,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-0370,bring,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-0371,Britain,curriculum,noun|proper_noun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-0372,British,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-0373,broad,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-0374,broadcast,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0375,brochure,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0376,brother,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0377,brown,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0378,brush,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0379,budget,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0380,buffet,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0381,build,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0382,building,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0383,bunch,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0384,burn,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0385,bury,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-0386,bus,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0387,business,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0388,busy,curriculum,adjective|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0389,but,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-0390,butcher,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0391,butter,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0392,button,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0393,buy,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0394,by,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-0395,cabbage,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0396,café,curriculum,noun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-0397,cafeteria,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0398,cage,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0399,cake,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0400,calculate,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-0401,calendar,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0402,call,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0403,calligraphy,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0404,calm,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0405,calorie,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0406,camel,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0407,camera,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0408,camp,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0409,campaign,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0410,campus,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0411,can,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0412,Canada,curriculum,noun|proper_noun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-0413,Canadian,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-0414,canal,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0415,cancel,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0416,cancer,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0417,candidate,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0418,candle,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0419,candy,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0420,canteen,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0421,cap,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0422,capable,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-0423,capacity,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0424,capital,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-0425,capsule,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0426,captain,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0427,car,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0428,carbon,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0429,card,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0430,care,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0431,career,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0432,careful,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-0433,careless,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-0434,carpet,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0435,carrot,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0436,carry,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0437,cartoon,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0438,carve,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-0439,case,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0440,cash,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0441,cast,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0442,castle,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0443,cat,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0444,catch,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0445,category,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0446,cattle,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0447,cause,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0448,cave,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0449,cease,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0450,ceiling,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0451,celebrate,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-0452,celebrity,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0453,cell,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0454,cent,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0455,centimetre,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0456,central,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-0457,centre,curriculum,adjective|adjective_satellite|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0458,century,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0459,certain,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-0460,certainly,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-0461,certificate,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0462,chain,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0463,chair,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0464,chairman,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0465,chairwoman,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0466,chalk,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0467,challenge,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0468,champion,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0469,chance,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0470,change,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0471,channel,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0472,chaos,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0473,chapter,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0474,character,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0475,characteristic,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-0476,charge,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0477,charity,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0478,chart,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0479,chat,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0480,cheap,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-0481,cheat,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0482,check,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0483,cheek,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0484,cheer,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0485,cheese,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-0486,chef,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-0487,chemical,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-0488,chemist,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
