phrase,normalized_phrase,word_count,oewn_match,oewn_pos,oewn_sense_ids,oewn_forms,moby_match,moby_forms,tatoeba_cc0_sentence_count,all_components_in_junior_boundary,candidate_status,priority_score,introduced_level_candidate,human_review_claimed
run away,run away,2,true,v,run_away%2:38:00::|run_away%2:38:04::,run away,true,run away,6,true,evidence_ready_review,42.074,junior,false
set out,set out,2,true,v,set_out%2:30:00::|set_out%2:35:00::|set_out%2:38:00::,set out,true,set out,6,true,evidence_ready_review,42.074,junior,false
sit in,sit in,2,true,n|v,sit-in%1:04:00::|sit_in%2:41:00::|sit_in%2:42:00::,sit in|sit-in,true,sit-in,6,true,evidence_ready_review,42.074,junior,false
take in,take in,2,true,n|v,take-in%1:04:00::|take_in%2:30:00::|take_in%2:30:03::|take_in%2:31:00::|take_in%2:32:00::|take_in%2:34:00::|take_in%2:34:01::|take_in%2:35:00::|take_in%2:35:01::|take_in%2:35:02::|take_in%2:35:04::|take_in%2:39:00::|take_in%2:39:06::|take_in%2:40:00::|take_in%2:40:09::|take_in%2:41:00::|take_in%2:42:00::|take_in%2:43:00::,take in|take-in,true,take in,6,true,evidence_ready_review,42.074,junior,false
take over,take over,2,true,v,take_over%2:40:00::|take_over%2:40:03::|take_over%2:40:05::|take_over%2:40:06::|take_over%2:40:07::|take_over%2:41:00::|take_over%2:41:01::|take_over%2:41:02::,take over,true,take over,6,true,evidence_ready_review,42.074,junior,false
take to,take to,2,true,v,take_to%2:37:00::|take_to%2:41:01::,take to,true,take to,6,true,evidence_ready_review,42.074,junior,false
turn out,turn out,2,true,v,turn_out%2:29:00::|turn_out%2:30:00::|turn_out%2:35:00::|turn_out%2:35:01::|turn_out%2:36:00::|turn_out%2:36:01::|turn_out%2:38:00::|turn_out%2:40:03::|turn_out%2:41:03::|turn_out%2:42:00::|turn_out%2:42:01::|turn_out%2:42:02::,turn out,true,turn out,6,true,evidence_ready_review,42.074,junior,false
in case,in case,2,true,r,in_case%4:02:00::,in case,false,,12,true,evidence_ready_review,42.004,junior,false
in common,in common,2,true,r,in_common%4:02:00::|in_common%4:02:01::,in common,false,,12,true,evidence_ready_review,42.004,junior,false
in line,in line,2,true,a|r,in_line%4:02:00::|in_line%5:00:00:eligible:00|in_line%5:00:00:succeeding:00,in line,false,,12,true,evidence_ready_review,42.004,junior,false
in public,in public,2,true,r,in_public%4:02:00::,in public,false,,12,true,evidence_ready_review,42.004,junior,false
on the way,on the way,3,true,r,on_the_way%4:02:00::,on the way,false,,12,true,evidence_ready_review,42.004,junior,false
act as,act as,2,true,v,act_as%2:29:00::|act_as%2:42:00::,act as,false,,8,true,evidence_ready_review,41.699,junior,false
prepare for,prepare for,2,true,v,prepare_for%2:30:00::,prepare for,false,,8,true,evidence_ready_review,41.699,junior,false
shut down,shut down,2,true,v,shut_down%2:41:00::,shut down,false,,8,true,evidence_ready_review,41.699,junior,false
free speech,free speech,2,false,,,,true,free speech,12,true,moby_corpus_review,41.004,junior,false
old age,old age,2,true,n,old_age%1:28:00::,old age,true,old age,12,true,evidence_ready_review,41.004,junior,false
a couple of,a couple of,3,true,a,a_couple_of%5:00:00:few:00,a couple of,false,,16,true,evidence_ready_review,40.875,junior,false
at work,at work,2,true,a,at_work%5:00:00:busy:00,at work,false,,16,true,evidence_ready_review,40.875,junior,false
heart disease,heart disease,2,true,n,heart_disease%1:26:00::,heart disease,false,,16,true,evidence_ready_review,40.875,junior,false
proud of,proud of,2,true,a,proud_of%5:00:00:proud:00,proud of,false,,16,true,evidence_ready_review,40.875,junior,false
all the way,all the way,3,true,r,all_the_way%4:02:03::|all_the_way%4:02:04::|all_the_way%4:02:09::,all the way,false,,11,true,evidence_ready_review,40.85,junior,false
hand in hand,hand in hand,3,true,r,hand_in_hand%4:02:01::|hand_in_hand%4:02:03::,hand in hand,false,,11,true,evidence_ready_review,40.85,junior,false
in turn,in turn,2,true,r,in_turn%4:02:00::,in turn,false,,11,true,evidence_ready_review,40.85,junior,false
no doubt,no doubt,2,true,r,no_doubt%4:02:00::,no doubt,false,,11,true,evidence_ready_review,40.85,junior,false
together with,together with,2,true,r,together_with%4:02:00::,together with,false,,11,true,evidence_ready_review,40.85,junior,false
arrive at,arrive at,2,true,v,arrive_at%2:38:00::,arrive at,false,,7,true,evidence_ready_review,40.0,junior,false
buy it,buy it,2,true,v,buy_it%2:30:00::,buy it,false,,7,true,evidence_ready_review,40.0,junior,false
call for,call for,2,true,v,call_for%2:32:03::|call_for%2:32:04::|call_for%2:40:00::|call_for%2:42:00::,call for,false,,7,true,evidence_ready_review,40.0,junior,false
in for,in for,2,true,a,in_for%5:00:00:certain:03,in for,false,,15,true,evidence_ready_review,40.0,junior,false
let go of,let go of,3,true,v,let_go_of%2:35:00::,let go of,false,,7,true,evidence_ready_review,40.0,junior,false
real life,real life,2,true,n,real_life%1:09:00::,real life,false,,15,true,evidence_ready_review,40.0,junior,false
run for,run for,2,true,v,run_for%2:42:00::,run for,false,,7,true,evidence_ready_review,40.0,junior,false
stay on,stay on,2,true,v,stay_on%2:42:00::,stay on,false,,7,true,evidence_ready_review,40.0,junior,false
take part,take part,2,true,v,take_part%2:41:00::,take part,false,,7,true,evidence_ready_review,40.0,junior,false
break down,break down,2,true,v,break_down%2:29:00::|break_down%2:30:00::|break_down%2:30:09::|break_down%2:31:00::|break_down%2:33:00::|break_down%2:35:01::|break_down%2:37:00::|break_down%2:38:00::,break down,true,break down,5,true,evidence_ready_review,39.85,junior,false
come along,come along,2,true,v,come_along%2:30:00::|come_along%2:30:01::,come along,true,come along,5,true,evidence_ready_review,39.85,junior,false
come on,come on,2,true,n|v,come-on%1:07:00::|come-on%1:09:00::|come_on%2:30:00::|come_on%2:30:01::|come_on%2:30:02::|come_on%2:35:00::|come_on%2:38:00::,come on|come-on,true,come-on,5,true,evidence_ready_review,39.85,junior,false
cut down,cut down,2,true,v,cut_down%2:30:00::|cut_down%2:33:00::|cut_down%2:35:00::|cut_down%2:35:01::|cut_down%2:35:02::|cut_down%2:35:03::,cut down,true,cut down,5,true,evidence_ready_review,39.85,junior,false
fall back,fall back,2,true,v,fall_back%2:29:00::|fall_back%2:33:00::|fall_back%2:38:00::|fall_back%2:38:01::|fall_back%2:38:03::|fall_back%2:41:00::,fall back,true,fall back,5,true,evidence_ready_review,39.85,junior,false
get through,get through,2,true,v,get_through%2:30:00::|get_through%2:31:00::|get_through%2:32:00::|get_through%2:38:00::|get_through%2:42:00::,get through,true,get through,5,true,evidence_ready_review,39.85,junior,false
go away,go away,2,true,v,go_away%2:30:00::|go_away%2:38:00::|go_away%2:38:05::|go_away%2:39:00::,go away,true,go away,5,true,evidence_ready_review,39.85,junior,false
hold back,hold back,2,true,v,hold_back%2:30:00::|hold_back%2:33:00::|hold_back%2:39:00::|hold_back%2:40:00::|hold_back%2:42:00::|hold_back%2:42:01::,hold back,true,hold back,5,true,evidence_ready_review,39.85,junior,false
keep in,keep in,2,true,v,keep_in%2:41:00::,keep in,true,keep in,5,true,evidence_ready_review,39.85,junior,false
let out,let out,2,true,v,let_out%2:30:00::|let_out%2:32:00::|let_out%2:32:02::|let_out%2:35:00::,let out,true,let out,5,true,evidence_ready_review,39.85,junior,false
look back,look back,2,true,v,look_back%2:31:00::|look_back%2:39:00::,look back,true,look back,5,true,evidence_ready_review,39.85,junior,false
mother in law,mother in law,3,true,n,mother-in-law%1:18:00::,mother-in-law,true,mother-in-law,11,true,evidence_ready_review,39.85,junior,false
move in,move in,2,true,v,move_in%2:38:00::|move_in%2:38:01::|move_in%2:38:02::,move in,true,move in,5,true,evidence_ready_review,39.85,junior,false
no good,no good,2,true,a,no-good%5:00:00:bad:00|no-good%5:00:00:worthless:00,no-good,true,no-good,11,true,evidence_ready_review,39.85,junior,false
put up,put up,2,true,a|v,put-up%5:00:00:planned:00|put_up%2:30:00::|put_up%2:31:00::|put_up%2:32:00::|put_up%2:35:00::|put_up%2:36:00::|put_up%2:40:00::|put_up%2:40:01::|put_up%2:41:00::|put_up%2:41:01::,put up|put-up,true,put up|put-up,5,true,evidence_ready_review,39.85,junior,false
run into,run into,2,true,v,run_into%2:35:00::|run_into%2:35:01::|run_into%2:38:01::|run_into%2:42:01::,run into,true,run into,5,true,evidence_ready_review,39.85,junior,false
step in,step in,2,true,n|v,step-in%1:06:00::|step_in%2:41:00::|step_in%2:41:09::,step in|step-in,true,step in,5,true,evidence_ready_review,39.85,junior,false
take down,take down,2,true,v,take_down%2:32:00::|take_down%2:36:00::|take_down%2:37:00::|take_down%2:38:00::,take down,true,take down,5,true,evidence_ready_review,39.85,junior,false
all along,all along,2,true,r,all_along%4:02:00::,all along,false,,10,true,evidence_ready_review,39.594,junior,false
in on,in on,2,true,r,in_on%4:02:00::,in on,false,,10,true,evidence_ready_review,39.594,junior,false
in the way,in the way,3,true,r,in_the_way%4:02:00::,in the way,false,,10,true,evidence_ready_review,39.594,junior,false
just about,just about,2,true,r,just_about%4:02:00::,just about,false,,10,true,evidence_ready_review,39.594,junior,false
once again,once again,2,true,r,once_again%4:02:00::,once again,false,,10,true,evidence_ready_review,39.594,junior,false
until now,until now,2,true,r,until_now%4:02:00::,until now,false,,10,true,evidence_ready_review,39.594,junior,false
very well,very well,2,true,r,very_well%4:02:00::|very_well%4:02:01::,very well,false,,10,true,evidence_ready_review,39.594,junior,false
in love,in love,2,true,a,in_love%5:00:00:loving:00,in love,false,,14,true,evidence_ready_review,39.069,junior,false
tired of,tired of,2,true,a,tired_of%5:00:00:displeased:00,tired of,false,,14,true,evidence_ready_review,39.069,junior,false
under way,under way,2,true,r,under_way%4:02:00::,under way,true,under way,7,true,evidence_ready_review,39.0,junior,false
on the other hand,on the other hand,4,true,r,on_the_other_hand%4:02:00::,on the other hand,false,,11,true,evidence_ready_review,38.85,junior,false
ice cream,ice cream,2,true,n,ice_cream%1:13:00::,ice cream,true,ice cream,10,true,evidence_ready_review,38.594,junior,false
present day,present day,2,true,a,present-day%5:00:00:current:00,present-day,true,present-day,10,true,evidence_ready_review,38.594,junior,false
toilet paper,toilet paper,2,true,n,toilet_paper%1:27:00::,toilet paper,true,toilet paper,10,true,evidence_ready_review,38.594,junior,false
as it is,as it is,3,true,r,as_it_is%4:02:00::,as it is,false,,9,true,evidence_ready_review,38.219,junior,false
as usual,as usual,2,true,r,as_usual%4:02:00::,as usual,false,,9,true,evidence_ready_review,38.219,junior,false
in a way,in a way,3,true,r,in_a_way%4:02:00::,in a way,false,,9,true,evidence_ready_review,38.219,junior,false
in full,in full,2,true,r,in_full%4:02:00::,in full,false,,9,true,evidence_ready_review,38.219,junior,false
in person,in person,2,true,a|r,in-person%5:00:00:personal:00|in_person%4:02:01::,in person|in-person,false,,9,true,evidence_ready_review,38.219,junior,false
per year,per year,2,true,r,per_year%4:02:00::,per year,false,,9,true,evidence_ready_review,38.219,junior,false
to date,to date,2,true,r,to_date%4:02:00::,to date,false,,9,true,evidence_ready_review,38.219,junior,false
be born,be born,2,true,v,be_born%2:30:00::,be born,false,,6,true,evidence_ready_review,38.074,junior,false
bring back,bring back,2,true,v,bring_back%2:29:00::|bring_back%2:38:00::,bring back,false,,6,true,evidence_ready_review,38.074,junior,false
center on,center on,2,true,v,center_on%2:42:00::|center_on%2:42:01::,center on,false,,6,true,evidence_ready_review,38.074,junior,false
fall asleep,fall asleep,2,true,v,fall_asleep%2:29:00::,fall asleep,false,,6,true,evidence_ready_review,38.074,junior,false
fall into,fall into,2,true,v,fall_into%2:42:00::,fall into,false,,6,true,evidence_ready_review,38.074,junior,false
go far,go far,2,true,v,go_far%2:41:00::|go_far%2:42:00::,go far,false,,6,true,evidence_ready_review,38.074,junior,false
go home,go home,2,true,v,go_home%2:38:00::,go home,false,,6,true,evidence_ready_review,38.074,junior,false
go to bed,go to bed,3,true,v,go_to_bed%2:29:00::,go to bed,false,,6,true,evidence_ready_review,38.074,junior,false
great deal,great deal,2,true,n,great_deal%1:23:00::,great deal,false,,13,true,evidence_ready_review,38.074,junior,false
look out,look out,2,true,v,look_out%2:33:10::|look_out%2:39:00::,look out,false,,6,true,evidence_ready_review,38.074,junior,false
look to,look to,2,true,v,look_to%2:31:01::|look_to%2:37:00::,look to,false,,6,true,evidence_ready_review,38.074,junior,false
sleep in,sleep in,2,true,v,sleep_in%2:29:00::|sleep_in%2:34:00::,sleep in,false,,6,true,evidence_ready_review,38.074,junior,false
watch over,watch over,2,true,v,watch_over%2:41:00::,watch over,false,,6,true,evidence_ready_review,38.074,junior,false
work out,work out,2,true,v,work_out%2:29:00::|work_out%2:29:01::|work_out%2:30:00::|work_out%2:30:01::|work_out%2:31:04::|work_out%2:31:06::|work_out%2:31:07::|work_out%2:42:00::,work out,false,,6,true,evidence_ready_review,38.074,junior,false
add up,add up,2,true,v,add_up%2:32:00::|add_up%2:42:00::|add_up%2:42:01::|add_up%2:42:03::,add up,true,add up,4,true,evidence_ready_review,37.219,junior,false
break in,break in,2,true,n|v,break-in%1:04:00::|break_in%2:30:00::|break_in%2:30:01::|break_in%2:30:03::|break_in%2:32:00::|break_in%2:35:00::|break_in%2:41:00::,break in|break-in,true,break in,4,true,evidence_ready_review,37.219,junior,false
bring down,bring down,2,true,v,bring_down%2:30:00::|bring_down%2:32:00::|bring_down%2:37:00::|bring_down%2:38:00::|bring_down%2:38:01::|bring_down%2:41:00::,bring down,true,bring down,4,true,evidence_ready_review,37.219,junior,false
buy in,buy in,2,true,v,buy_in%2:40:00::,buy in,true,buy in,4,true,evidence_ready_review,37.219,junior,false
call out,call out,2,true,n|v,call-out%1:10:00::|call_out%2:32:00::|call_out%2:32:01::|call_out%2:32:12::,call out|call-out,true,call out,4,true,evidence_ready_review,37.219,junior,false
check out,check out,2,true,v,check_out%2:31:00::|check_out%2:32:00::|check_out%2:32:01::|check_out%2:40:00::|check_out%2:40:02::|check_out%2:41:00::|check_out%2:42:06::,check out,true,check out,4,true,evidence_ready_review,37.219,junior,false
cover up,cover up,2,true,n|v,cover-up%1:04:00::|cover_up%2:39:00::,cover up|cover-up,true,cover-up,4,true,evidence_ready_review,37.219,junior,false
cut out,cut out,2,true,a|v,cut_out%2:30:00::|cut_out%2:30:01::|cut_out%2:33:00::|cut_out%2:35:01::|cut_out%2:35:02::|cut_out%2:35:03::|cut_out%5:00:00:cut:03,cut out,true,cut out,4,true,evidence_ready_review,37.219,junior,false
fill in,fill in,2,true,n|v,fill-in%1:18:00::|fill_in%2:32:00::|fill_in%2:32:02::|fill_in%2:36:00::|fill_in%2:40:00::,fill in|fill-in,true,fill in|fill-in,4,true,evidence_ready_review,37.219,junior,false
fit in,fit in,2,true,v,fit_in%2:42:00::,fit in,true,fit in,4,true,evidence_ready_review,37.219,junior,false
follow up,follow up,2,true,n|v,follow-up%1:04:00::|follow-up%1:04:01::|follow-up%1:06:00::|follow_up%2:30:00::|follow_up%2:30:01::,follow up|follow-up,true,follow up|follow-up,4,true,evidence_ready_review,37.219,junior,false
get on,get on,2,true,v,get_on%2:30:00::|get_on%2:30:01::|get_on%2:30:03::|get_on%2:38:00::|get_on%2:38:02::|get_on%2:38:03::|get_on%2:41:00::,get on,true,get on,4,true,evidence_ready_review,37.219,junior,false
go over,go over,2,true,v,go_over%2:29:00::|go_over%2:30:00::|go_over%2:31:00::|go_over%2:31:01::,go over,true,go over,4,true,evidence_ready_review,37.219,junior,false
have on,have on,2,true,v,have_on%2:29:00::,have on,true,have on,4,true,evidence_ready_review,37.219,junior,false
pay off,pay off,2,true,v,pay_off%2:33:00::|pay_off%2:40:00::|pay_off%2:40:01::|pay_off%2:40:02::|pay_off%2:40:03::|pay_off%2:40:04::,pay off,true,pay off,4,true,evidence_ready_review,37.219,junior,false
put down,put down,2,true,n|v,put-down%1:10:00::|put_down%2:32:00::|put_down%2:32:05::|put_down%2:35:00::|put_down%2:35:01::|put_down%2:35:02::|put_down%2:35:03::|put_down%2:37:00::|put_down%2:38:00::,put down|put-down,true,put down|put-down,4,true,evidence_ready_review,37.219,junior,false
run off,run off,2,true,v,run_off%2:33:00::|run_off%2:36:00::|run_off%2:38:00::|run_off%2:38:01::|run_off%2:38:02::|run_off%2:38:03::|run_off%2:38:04::,run off,true,run off,4,true,evidence_ready_review,37.219,junior,false
run on,run on,2,true,a|v,run-on%3:00:00::|run_on%2:32:00::|run_on%2:42:00::,run on|run-on,true,run on,4,true,evidence_ready_review,37.219,junior,false
run out,run out,2,true,v,run_out%2:29:00::|run_out%2:30:02::|run_out%2:30:03::|run_out%2:30:12::|run_out%2:38:00::|run_out%2:38:01::|run_out%2:38:02::|run_out%2:42:00::,run out,true,run out,4,true,evidence_ready_review,37.219,junior,false
set in,set in,2,true,v,set_in%2:30:00::|set_in%2:42:00::|set_in%2:43:00::,set in,true,set in,4,true,evidence_ready_review,37.219,junior,false
set to,set to,2,true,n,set-to%1:04:00::,set-to,true,set to,9,true,evidence_ready_review,37.219,junior,false
sleep with,sleep with,2,true,v,sleep_with%2:35:00::,sleep with,true,sleep with,4,true,evidence_ready_review,37.219,junior,false
speak up,speak up,2,true,v,speak_up%2:32:00::|speak_up%2:32:03::,speak up,true,speak up,4,true,evidence_ready_review,37.219,junior,false
stand by,stand by,2,true,v,stand_by%2:42:00::|stand_by%2:42:01::|stand_by%2:42:02::,stand by,true,stand by,4,true,evidence_ready_review,37.219,junior,false
stand for,stand for,2,true,v,stand_for%2:31:00::|stand_for%2:32:00::|stand_for%2:32:01::|stand_for%2:42:00::,stand for,true,stand for,4,true,evidence_ready_review,37.219,junior,false
